# BUSCO version is: 5.4.3 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2024-01-08, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
35223at4891	Complete	9048	7193	7537	+	118.8	77	https://v10-1.orthodb.org/?query=35223at4891	Ribosomal protein S18
35318at4891	Complete	9708	3434	3847	-	116.8	99	https://v10-1.orthodb.org/?query=35318at4891	Ribosomal protein L14P
35328at4891	Complete	9692	34700	35203	-	155.8	97	https://v10-1.orthodb.org/?query=35328at4891	Mitochondrial import inner membrane translocase subunit TIM14
35333at4891	Complete	9374	6831	7376	-	140.4	101	https://v10-1.orthodb.org/?query=35333at4891	ER membrane protein complex subunit 4
35367at4891	Complete	8890	240	1082	-	163.6	153	https://v10-1.orthodb.org/?query=35367at4891	Basic-leucine zipper domain
35426at4891	Complete	9308	11305	12219	+	144.1	187	https://v10-1.orthodb.org/?query=35426at4891	Phosphoadenosine phosphosulphate reductase
35427at4891	Complete	9664	23845	24660	+	127.8	173	https://v10-1.orthodb.org/?query=35427at4891	Elongator complex protein 6
35459at4891	Complete	9706	35852	36298	+	174.6	104	https://v10-1.orthodb.org/?query=35459at4891	Transcription initiation factor TAFII31
35478at4891	Complete	9150	6365	6961	-	248.2	164	https://v10-1.orthodb.org/?query=35478at4891	Golgi apparatus membrane protein TVP23
35504at4891	Complete	9094	8613	9041	-	201.3	125	https://v10-1.orthodb.org/?query=35504at4891	Ribosomal protein L7Ae/L30e/S12e/Gadd45
35506at4891	Complete	7860	2233	2655	-	129.1	90	https://v10-1.orthodb.org/?query=35506at4891	Uncharacterised protein family UPF0538
35513at4891	Complete	9014	3364	3792	-	182.0	107	https://v10-1.orthodb.org/?query=35513at4891	Succinate dehydrogenase assembly factor 2, mitochondrial
35518at4891	Complete	9450	7248	7700	+	165.6	111	https://v10-1.orthodb.org/?query=35518at4891	Glycine cleavage system H protein
35584at4891	Complete	9458	5043	5417	+	183.9	117	https://v10-1.orthodb.org/?query=35584at4891	DNA-directed RNA polymerase subunit
35588at4891	Complete	9314	155	586	-	202.3	104	https://v10-1.orthodb.org/?query=35588at4891	Cytochrome c oxidase, subunit Va/VI
35656at4891	Complete	9656	7617	8574	-	231.8	127	https://v10-1.orthodb.org/?query=35656at4891	Ribosomal protein L18e/L15P
35669at4891	Complete	9174	9463	10170	-	119.9	124	https://v10-1.orthodb.org/?query=35669at4891	UDP-N-acetylglucosamine transferase subunit ALG14
35670at4891	Complete	8860	678	1427	+	238.6	117	https://v10-1.orthodb.org/?query=35670at4891	FeS cluster insertion, C-terminal, conserved site
35699at4891	Complete	9624	24420	25586	-	219.9	246	https://v10-1.orthodb.org/?query=35699at4891	DHHA2 domain
35750at4891	Complete	9378	17285	17644	+	187.8	108	https://v10-1.orthodb.org/?query=35750at4891	DNA-directed RNA polymerase, RBP11-like dimerisation domain
35760at4891	Complete	9622	18373	18831	+	238.3	123	https://v10-1.orthodb.org/?query=35760at4891	Translation initiation factor 1A (eIF-1A)
35771at4891	Complete	9518	16931	17287	+	135.7	96	https://v10-1.orthodb.org/?query=35771at4891	Zinc-binding ribosomal protein
35787at4891	Missing
35796at4891	Complete	9298	4741	5622	-	164.0	145	https://v10-1.orthodb.org/?query=35796at4891	N-acetylglucosaminyl phosphatidylinositol deacetylase-related
35823at4891	Complete	9714	18502	18861	-	160.7	96	https://v10-1.orthodb.org/?query=35823at4891	Succinate dehydrogenase assembly factor 4
35842at4891	Complete	9510	5929	6618	+	209.7	170	https://v10-1.orthodb.org/?query=35842at4891	Winged helix-like DNA-binding domain superfamily
35844at4891	Complete	9666	22790	23182	-	123.1	112	https://v10-1.orthodb.org/?query=35844at4891	Ribosomal protein L31, mitochondrial
35877at4891	Complete	9658	18777	19889	-	256.1	233	https://v10-1.orthodb.org/?query=35877at4891	Winged helix-like DNA-binding domain superfamily
35904at4891	Complete	8740	4298	5050	+	149.9	124	https://v10-1.orthodb.org/?query=35904at4891	SNARE
35907at4891	Complete	9132	3487	4956	-	382.2	395	https://v10-1.orthodb.org/?query=35907at4891	Ribosomal lysine N-methyltransferase 4
35912at4891	Complete	9576	471	1526	-	262.3	209	https://v10-1.orthodb.org/?query=35912at4891	SNARE
35931at4891	Complete	9678	17365	17763	+	191.6	110	https://v10-1.orthodb.org/?query=35931at4891	Ubiquitin-conjugating enzyme E2
35950at4891	Complete	8456	778	1437	+	289.7	174	https://v10-1.orthodb.org/?query=35950at4891	Ubiquinone biosynthesis protein Coq7
35981at4891	Complete	9580	156	623	+	114.4	133	https://v10-1.orthodb.org/?query=35981at4891	Uncharacterized membrane protein
36033at4891	Complete	8306	3704	4816	-	308.7	280	https://v10-1.orthodb.org/?query=36033at4891	Mitotic exit network interactor 1
36106at4891	Complete	9578	14708	15070	-	144.0	71	https://v10-1.orthodb.org/?query=36106at4891	Zinc finger, RING-type
36113at4891	Complete	8146	2022	2387	+	155.2	102	https://v10-1.orthodb.org/?query=36113at4891	Profilin
36167at4891	Complete	8546	1309	2061	-	232.9	189	https://v10-1.orthodb.org/?query=36167at4891	Nucleosome assembly protein (NAP)
36168at4891	Complete	8206	3623	4417	-	244.6	217	https://v10-1.orthodb.org/?query=36168at4891	Eukaryotic translation initiation factor 3-like domain superfamily
36186at4891	Complete	7982	65	1168	-	239.6	258	https://v10-1.orthodb.org/?query=36186at4891	Nse4/EID family
36195at4891	Complete	8994	885	1511	-	216.6	142	https://v10-1.orthodb.org/?query=36195at4891	Thioredoxin domain
36239at4891	Complete	9150	11457	12551	-	119.4	191	https://v10-1.orthodb.org/?query=36239at4891	Zinc finger, CCHC-type
36248at4891	Complete	9686	2862	3290	+	162.2	96	https://v10-1.orthodb.org/?query=36248at4891	Ribosomal protein S13
36258at4891	Complete	9644	25675	26058	+	150.7	101	https://v10-1.orthodb.org/?query=36258at4891	RNA-binding domain superfamily
36316at4891	Complete	8410	4712	5206	+	106.9	68	https://v10-1.orthodb.org/?query=36316at4891	Zinc finger, RING/FYVE/PHD-type
36328at4891	Complete	9430	1899	2525	+	131.0	135	https://v10-1.orthodb.org/?query=36328at4891	WRB/Get1 family
36350at4891	Complete	9482	12633	13088	+	197.5	108	https://v10-1.orthodb.org/?query=36350at4891	Cytochrome b5-like heme/steroid binding domain
36374at4891	Complete	9152	7922	9115	-	299.8	228	https://v10-1.orthodb.org/?query=36374at4891	XPC-binding domain
36407at4891	Complete	9084	3622	5577	+	447.4	444	https://v10-1.orthodb.org/?query=36407at4891	Plasma membrane fusion protein PRM1
36448at4891	Complete	8606	5844	6506	+	220.8	165	https://v10-1.orthodb.org/?query=36448at4891	Ribosomal protein L10P
36485at4891	Complete	9430	105	656	+	194.9	154	https://v10-1.orthodb.org/?query=36485at4891	Co-chaperone Hsc20
36486at4891	Complete	7824	1711	2342	+	230.2	132	https://v10-1.orthodb.org/?query=36486at4891	Sulfhydryl oxidase
36529at4891	Complete	9488	19813	20475	+	199.5	160	https://v10-1.orthodb.org/?query=36529at4891	Snf7 family
36572at4891	Complete	9584	20703	21086	+	137.0	91	https://v10-1.orthodb.org/?query=36572at4891	Ribosomal protein S6
36573at4891	Complete	8350	4538	4951	+	131.1	92	https://v10-1.orthodb.org/?query=36573at4891	Vps72/YL1, C-terminal
36583at4891	Complete	9428	10094	10675	-	175.6	112	https://v10-1.orthodb.org/?query=36583at4891	Ribosomal protein L7/L12
36627at4891	Complete	9534	12435	12914	-	123.8	120	https://v10-1.orthodb.org/?query=36627at4891	Cap-associated protein CAF20
36646at4891	Complete	9486	1734	2405	+	260.8	193	https://v10-1.orthodb.org/?query=36646at4891	Snf7 family
36650at4891	Complete	9384	6091	6453	-	165.2	93	https://v10-1.orthodb.org/?query=36650at4891	Ribosomal protein S10
36716at4891	Complete	7542	2	400	-	209.3	124	https://v10-1.orthodb.org/?query=36716at4891	dUTPase-like
36731at4891	Complete	9688	2439	3098	-	199.9	167	https://v10-1.orthodb.org/?query=36731at4891	Phosphotransferase KptA/Tpt1
36787at4891	Complete	9342	3726	4070	+	150.8	94	https://v10-1.orthodb.org/?query=36787at4891	Ribosomal protein S14
36796at4891	Complete	9146	3248	3622	-	202.6	111	https://v10-1.orthodb.org/?query=36796at4891	Nuclear transport factor 2
36811at4891	Complete	9358	117	440	-	166.9	89	https://v10-1.orthodb.org/?query=36811at4891	DNA-directed RNA polymerase, RBP11-like dimerisation domain
36821at4891	Complete	8308	213	605	+	246.2	117	https://v10-1.orthodb.org/?query=36821at4891	2Fe-2S ferredoxin-like superfamily
36839at4891	Complete	9034	5790	7121	+	184.3	260	https://v10-1.orthodb.org/?query=36839at4891	Smr domain
36879at4891	Complete	8750	3246	3599	-	160.2	115	https://v10-1.orthodb.org/?query=36879at4891	ATPase, V1 complex, subunit F
36882at4891	Complete	9578	4208	4621	-	261.1	135	https://v10-1.orthodb.org/?query=36882at4891	Ribosomal protein L23/L15e core domain superfamily
36885at4891	Complete	9300	184	660	+	241.6	133	https://v10-1.orthodb.org/?query=36885at4891	V-ATPase proteolipid subunit
36899at4891	Complete	7724	241	828	-	234.9	158	https://v10-1.orthodb.org/?query=36899at4891	Sulfhydryl oxidase
36968at4891	Complete	9366	9972	10463	+	127.2	87	https://v10-1.orthodb.org/?query=36968at4891	Signal transduction histidine kinase, phosphotransfer (Hpt) domain
36972at4891	Complete	8004	512	1531	-	338.4	325	https://v10-1.orthodb.org/?query=36972at4891	SH3 domain
36980at4891	Complete	9622	12691	13113	-	106.8	109	https://v10-1.orthodb.org/?query=36980at4891	Histone deacetylase complex subunit SAP30/SAP30-like
37011at4891	Complete	9088	5061	6206	-	260.1	200	https://v10-1.orthodb.org/?query=37011at4891	Mitochondrial distribution and morphology family 33, fungi
37075at4891	Complete	8978	2205	2978	+	213.8	161	https://v10-1.orthodb.org/?query=37075at4891	Cytidyltransferase-like domain
37089at4891	Duplicated	9254	13252	14011	-	197.8	103	https://v10-1.orthodb.org/?query=37089at4891	Ribosomal protein L31e
37089at4891	Duplicated	9726	9328	10015	+	198.1	103	https://v10-1.orthodb.org/?query=37089at4891	Ribosomal protein L31e
37126at4891	Complete	9210	13644	14030	-	213.3	117	https://v10-1.orthodb.org/?query=37126at4891	Ribosomal protein L32e
37133at4891	Complete	9634	1161	1580	-	109.1	91	https://v10-1.orthodb.org/?query=37133at4891	Ribosomal protein/NADH dehydrogenase domain
37136at4891	Complete	9312	5698	6141	-	112.9	78	https://v10-1.orthodb.org/?query=37136at4891	Proteasome maturation factor Ump1
37165at4891	Complete	8276	3776	4477	+	187.0	136	https://v10-1.orthodb.org/?query=37165at4891	EF-hand domain
37187at4891	Complete	8746	6925	7944	+	162.7	225	https://v10-1.orthodb.org/?query=37187at4891	Oligosaccharyl transferase complex, subunit OST3/OST6
37194at4891	Complete	9568	13440	14687	+	127.7	174	https://v10-1.orthodb.org/?query=37194at4891	DNA-directed RNA polymerase III subunit RPC4
37216at4891	Complete	9628	7737	8090	+	142.0	101	https://v10-1.orthodb.org/?query=37216at4891	Cytochrome c oxidase assembly protein COX16
37231at4891	Complete	8700	4407	4997	-	194.0	140	https://v10-1.orthodb.org/?query=37231at4891	Pre-rRNA-processing protein TSR2
37266at4891	Complete	8918	9402	9707	+	110.9	73	https://v10-1.orthodb.org/?query=37266at4891	Transcription elongation factor SPT4
37274at4891	Complete	9122	8422	8769	-	205.7	107	https://v10-1.orthodb.org/?query=37274at4891	Autophagy-related protein
37305at4891	Complete	8430	627	1484	+	120.6	170	https://v10-1.orthodb.org/?query=37305at4891	Protein of unknown function DUF2373
37332at4891	Complete	9100	3707	4405	+	87.0	104	https://v10-1.orthodb.org/?query=37332at4891	Clathrin light chain
37340at4891	Complete	9490	12644	13456	-	210.9	232	https://v10-1.orthodb.org/?query=37340at4891	Zinc finger, RING-type
37378at4891	Complete	9250	2885	3622	-	167.9	125	https://v10-1.orthodb.org/?query=37378at4891	WLM domain
37386at4891	Complete	8892	7050	7736	+	157.4	146	https://v10-1.orthodb.org/?query=37386at4891	Ubiquitin carboxyl-terminal hydrolase
37398at4891	Complete	9570	18533	20068	-	395.3	401	https://v10-1.orthodb.org/?query=37398at4891	MICOS complex subunit MIC60
37443at4891	Complete	8966	8848	10185	-	186.8	223	https://v10-1.orthodb.org/?query=37443at4891	N2227-like
37483at4891	Complete	9444	9004	9642	+	160.8	150	https://v10-1.orthodb.org/?query=37483at4891	N-(5'-phosphoribosyl)anthranilate isomerase
37540at4891	Complete	8656	1693	2808	+	414.9	309	https://v10-1.orthodb.org/?query=37540at4891	SURF1-like protein
37570at4891	Duplicated	7958	2383	2964	+	153.2	137	https://v10-1.orthodb.org/?query=37570at4891	Glutaredoxin
37570at4891	Duplicated	8410	3554	4234	+	162.3	148	https://v10-1.orthodb.org/?query=37570at4891	Glutaredoxin
37574at4891	Complete	9526	14753	16183	-	163.8	266	https://v10-1.orthodb.org/?query=37574at4891	Protein of unknown function DUF5427
37581at4891	Complete	8492	2754	3767	-	143.8	203	https://v10-1.orthodb.org/?query=37581at4891	General transcription factor TFIIH, subunit Tfb6
37593at4891	Complete	9608	6719	8023	+	271.0	277	https://v10-1.orthodb.org/?query=37593at4891	tRNA-splicing endonuclease, subunit Sen54
37625at4891	Complete	8882	174	758	+	248.5	178	https://v10-1.orthodb.org/?query=37625at4891	SUI1 domain
37639at4891	Complete	9072	539	1258	+	294.2	219	https://v10-1.orthodb.org/?query=37639at4891	p-loop containing nucleoside triphosphate hydrolase protein
37641at4891	Complete	9376	16802	17530	+	145.7	178	https://v10-1.orthodb.org/?query=37641at4891	Signal recognition particle receptor, beta subunit
37668at4891	Complete	7890	1127	1501	+	113.2	85	https://v10-1.orthodb.org/?query=37668at4891	Sulfiredoxin
37677at4891	Complete	8542	5413	5910	+	169.5	134	https://v10-1.orthodb.org/?query=37677at4891	PRELI/MSF1 domain
37680at4891	Complete	8386	1844	2122	+	123.9	72	https://v10-1.orthodb.org/?query=37680at4891	Cytochrome b-c1 complex subunit 8
37696at4891	Duplicated	8802	961	1317	+	205.7	105	https://v10-1.orthodb.org/?query=37696at4891	Ribosomal protein S26e
37696at4891	Duplicated	9222	7904	8260	-	205.7	105	https://v10-1.orthodb.org/?query=37696at4891	Ribosomal protein S26e
37735at4891	Complete	8372	531	1037	-	161.4	141	https://v10-1.orthodb.org/?query=37735at4891	Ribosomal RNA-processing protein 15
37786at4891	Complete	9578	15354	15974	+	159.6	135	https://v10-1.orthodb.org/?query=37786at4891	Mediator complex, subunit Med7
37840at4891	Complete	8612	4643	5182	-	197.4	143	https://v10-1.orthodb.org/?query=37840at4891	Secretory component protein Psh3/Shr3
37889at4891	Complete	8136	1389	2021	+	119.4	152	https://v10-1.orthodb.org/?query=37889at4891	5-formyltetrahydrofolate cyclo-ligase
37906at4891	Complete	9036	4106	5980	+	305.1	342	https://v10-1.orthodb.org/?query=37906at4891	SWR1-complex protein 3
37925at4891	Complete	8858	4729	5172	-	232.7	125	https://v10-1.orthodb.org/?query=37925at4891	Ribosomal protein L7Ae/L30e/S12e/Gadd45
37939at4891	Complete	9628	6688	7293	-	186.6	131	https://v10-1.orthodb.org/?query=37939at4891	Integral membrane protein
37965at4891	Complete	7838	1294	2817	-	227.8	329	https://v10-1.orthodb.org/?query=37965at4891	CTLH, C-terminal LisH motif
37978at4891	Complete	9228	9352	9717	+	140.4	93	https://v10-1.orthodb.org/?query=37978at4891	Transcription initiation factor IIA, gamma subunit
38019at4891	Complete	8124	2917	3621	+	242.4	218	https://v10-1.orthodb.org/?query=38019at4891	Pre-mRNA-splicing factor Isy1
38028at4891	Complete	9396	9397	9870	-	193.6	132	https://v10-1.orthodb.org/?query=38028at4891	Ribosomal protein L11, C-terminal
38051at4891	Complete	8820	45	659	-	187.0	94	https://v10-1.orthodb.org/?query=38051at4891	H/ACA ribonucleoprotein complex subunit
38055at4891	Complete	9576	18794	19591	-	201.0	178	https://v10-1.orthodb.org/?query=38055at4891	Mitochondrial distribution and morphology protein 12
38101at4891	Complete	9372	7696	8169	+	112.1	112	https://v10-1.orthodb.org/?query=38101at4891	Ribonuclease P/MRP protein subunit POP5
38133at4891	Complete	8312	1833	2198	-	77.3	59	https://v10-1.orthodb.org/?query=38133at4891	Long chronological lifespan protein 2
38146at4891	Complete	8272	4429	4674	-	136.1	67	https://v10-1.orthodb.org/?query=38146at4891	Zinc finger, DPH-type
38164at4891	Complete	9624	10697	11098	-	93.8	79	https://v10-1.orthodb.org/?query=38164at4891	Chromosome transmission fidelity protein 8
38176at4891	Complete	9660	26649	27179	-	157.7	140	https://v10-1.orthodb.org/?query=38176at4891	Tma16 superfamily
38257at4891	Complete	9684	23646	24668	+	187.1	218	https://v10-1.orthodb.org/?query=38257at4891	Mitochondrial ribosomal protein MRP51, fungi
38264at4891	Complete	8676	2072	3220	+	272.6	313	https://v10-1.orthodb.org/?query=38264at4891	Regulator of phospholipase D Srf1
38279at4891	Complete	9540	8033	8383	+	104.1	69	https://v10-1.orthodb.org/?query=38279at4891	Mediator complex, subunit Med31
38355at4891	Complete	9654	8642	9592	+	194.5	187	https://v10-1.orthodb.org/?query=38355at4891	SNARE associated Golgi protein
38364at4891	Complete	9582	6262	7248	+	192.7	199	https://v10-1.orthodb.org/?query=38364at4891	Ubiquitin-like domain superfamily
38368at4891	Complete	8286	3471	4748	+	211.6	272	https://v10-1.orthodb.org/?query=38368at4891	Proteasome component (PCI) domain
38422at4891	Complete	9616	24705	25226	+	189.6	164	https://v10-1.orthodb.org/?query=38422at4891	RNA-binding domain superfamily
38461at4891	Complete	8448	5152	5652	-	188.0	125	https://v10-1.orthodb.org/?query=38461at4891	TVP18/Calcium channel flower
38465at4891	Complete	9644	3313	3609	+	110.1	75	https://v10-1.orthodb.org/?query=38465at4891	Ubiquitin-related modifier 1
38523at4891	Complete	8622	6082	6666	+	106.2	102	https://v10-1.orthodb.org/?query=38523at4891	UDP-N-acetylglucosamine transferase subunit ALG13
38532at4891	Complete	9672	29551	30369	+	136.7	147	https://v10-1.orthodb.org/?query=38532at4891	Mediator complex, subunit Med4
38540at4891	Complete	8972	5072	5998	+	173.8	187	https://v10-1.orthodb.org/?query=38540at4891	Manganese/iron superoxide dismutase, C-terminal
38555at4891	Complete	8876	8966	9319	+	124.8	79	https://v10-1.orthodb.org/?query=38555at4891	Ribosomal protein S16
38560at4891	Complete	9678	5174	5536	-	171.5	82	https://v10-1.orthodb.org/?query=38560at4891	Mitochondrial pyruvate carrier
38648at4891	Complete	9050	2669	3322	-	135.4	113	https://v10-1.orthodb.org/?query=38648at4891	Trafficking protein particle complex subunit
38671at4891	Complete	9726	7433	8104	-	89.8	69	https://v10-1.orthodb.org/?query=38671at4891	Domain of unknown function DUF4050
38697at4891	Complete	9010	7409	9016	-	210.9	213	https://v10-1.orthodb.org/?query=38697at4891	Arrestin, C-terminal
38710at4891	Complete	8952	8541	8837	-	104.0	78	https://v10-1.orthodb.org/?query=38710at4891	Ribosomal protein S27/S33, mitochondrial
38727at4891	Complete	8580	2233	2619	-	108.3	77	https://v10-1.orthodb.org/?query=38727at4891	IGR protein motif
38748at4891	Complete	9624	11287	12027	+	105.2	187	https://v10-1.orthodb.org/?query=38748at4891	Lunapark domain
38759at4891	Complete	9652	25962	26942	+	259.2	172	https://v10-1.orthodb.org/?query=38759at4891	PQ-loop repeat
38778at4891	Complete	9450	7812	8117	-	91.8	61	https://v10-1.orthodb.org/?query=38778at4891	BolA protein
